text_input,output
"<mml:mi>Φ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>P</mml:mi>
<mml:mrow>
<mml:mi>t</mml:mi>
<mml:mi>V</mml:mi>
<mml:mi>a</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>","Φ = Symbol('Φ')
P_tVa = Symbol('P_tVa')
e = Eq(Φ, cos(P_tVa))"
"<mml:mi>s</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:msub>
<mml:mi>Υ</mml:mi>
<mml:mi>Ε</mml:mi>
</mml:msub>
</mml:msqrt>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>C</mml:mi>
</mml:msup>
</mml:mrow>","s = Symbol('s')
Υ_Ε = Symbol('Υ_Ε')
C = Symbol('C')
e = Eq(s, sqrt(Υ_Ε)*exp(C))"
"<mml:mi>Β</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Φ</mml:mi>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>α</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Β = Symbol('Β')
Φ = Symbol('Φ')
α = Symbol('α')
e = Eq(Β, Φ*cos(α))"
"<mml:mi>c</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mi>M</mml:mi>
<mml:mo>+</mml:mo>
<mml:msub>
<mml:mi>S</mml:mi>
<mml:mrow>
<mml:mi>Ο</mml:mi>
<mml:mi>Δ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msup>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>Υ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","c = Symbol('c')
M = Symbol('M')
S_ΟΔ = Symbol('S_ΟΔ')
Υ = Symbol('Υ')
e = Eq(c, -exp(M + S_ΟΔ) + cos(Υ))"
"<mml:mi>X</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>z</mml:mi>
<mml:mi>p</mml:mi>
</mml:msub>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>e</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","X = Symbol('X')
z_p = Symbol('z_p')
e = Symbol('e')
e = Eq(X, -z_p + cos(e))"
"<mml:mi>S</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:msub>
<mml:mi>σ</mml:mi>
<mml:mrow>
<mml:mi>ω</mml:mi>
<mml:mi>β</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mn>9</mml:mn>
</mml:mrow>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>v</mml:mi>
<mml:mi>l</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>o</mml:mi>
<mml:mo>+</mml:mo>
<mml:mi>ι</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mrow>","S = Symbol('S')
σ_ωβ = Symbol('σ_ωβ')
v_l = Symbol('v_l')
o = Symbol('o')
ι = Symbol('ι')
e = Eq(S, exp(σ_ωβ + 9) + sin(v_l)*tan(o + ι))"
"<mml:mi>R</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>Γ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>5</mml:mn>
</mml:mrow>","R = Symbol('R')
Γ = Symbol('Γ')
e = Eq(R, cos(Γ) + 5)"
"<mml:mi>I</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>Θ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>g</mml:mi>
<mml:mo>+</mml:mo>
<mml:mi>y</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","I = Symbol('I')
Θ = Symbol('Θ')
g = Symbol('g')
y = Symbol('y')
e = Eq(I, cos(Θ)*cos(g + y))"
"<mml:mi>Y</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>v</mml:mi>
</mml:msup>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>g</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Y = Symbol('Y')
v = Symbol('v')
g_Λ = Symbol('g_Λ')
e = Eq(Y, exp(v) - log(g_Λ))"
"<mml:msub>
<mml:mi>Ε</mml:mi>
<mml:mi>χ</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mi>h</mml:mi>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msqrt>
<mml:mi>Θ</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>M</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ε_χ = Symbol('Ε_χ')
h = Symbol('h')
Θ = Symbol('Θ')
M = Symbol('M')
e = Eq(Ε_χ, -h + sqrt(Θ) + tan(M))"
"<mml:msub>
<mml:mi>G</mml:mi>
<mml:mrow>
<mml:mi>k</mml:mi>
<mml:mi>Ψ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>l</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msub>
<mml:mi>M</mml:mi>
<mml:mrow>
<mml:mi>E</mml:mi>
<mml:mi>J</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfrac>
</mml:mrow>","G_kΨ = Symbol('G_kΨ')
l = Symbol('l')
M_EJ = Symbol('M_EJ')
e = Eq(G_kΨ, cos(l)/M_EJ)"
"<mml:mi>p</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>ξ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Σ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:msqrt>
<mml:mi>Β</mml:mi>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>","p = Symbol('p')
ξ = Symbol('ξ')
Σ = Symbol('Σ')
Β = Symbol('Β')
e = Eq(p, log(ξ)*tan(Σ)/sqrt(Β))"
"<mml:mi>μ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>ο</mml:mi>
<mml:mrow>
<mml:mi>M</mml:mi>
<mml:mi>u</mml:mi>
<mml:mi>H</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>Ω</mml:mi>
</mml:msup>
</mml:mfrac>
</mml:mrow>","μ = Symbol('μ')
Ω = Symbol('Ω')
ο_MuH = Symbol('ο_MuH')
e = Eq(μ, exp(-Ω)*tan(ο_MuH))"
"<mml:msub>
<mml:mi>Α</mml:mi>
<mml:mrow>
<mml:mi>y</mml:mi>
<mml:mi>π</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>Z</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>ρ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:msub>
<mml:mi>Υ</mml:mi>
<mml:mrow>
<mml:mi>Ξ</mml:mi>
<mml:mi>8</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","Α_yπ = Symbol('Α_yπ')
Z = Symbol('Z')
ρ = Symbol('ρ')
Υ_Ξ8 = Symbol('Υ_Ξ8')
e = Eq(Α_yπ, sqrt(Z) + log(ρ)/sqrt(Υ_Ξ8))"
"<mml:msub>
<mml:mi>O</mml:mi>
<mml:mrow>
<mml:mi>R</mml:mi>
<mml:mi>Υ</mml:mi>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>Κ</mml:mi>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Κ</mml:mi>
<mml:mi>μ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:msqrt>
<mml:mi>Β</mml:mi>
</mml:msqrt>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","O_RΥr = Symbol('O_RΥr')
Κ = Symbol('Κ')
Κ_μ = Symbol('Κ_μ')
Β = Symbol('Β')
e = Eq(O_RΥr, Κ*tan(Κ_μ)/(2*sqrt(Β)))"
"<mml:mi>Ν</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Υ</mml:mi>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>G</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ν = Symbol('Ν')
Υ = Symbol('Υ')
G = Symbol('G')
e = Eq(Ν, Υ*tan(G))"
"<mml:msub>
<mml:mi>χ</mml:mi>
<mml:mrow>
<mml:mi>8</mml:mi>
<mml:mi>ε</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>ι</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>y</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>r</mml:mi>
<mml:mrow>
<mml:mi>c</mml:mi>
<mml:mi>z</mml:mi>
<mml:mi>J</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","χ_8ε = Symbol('χ_8ε')
ι = Symbol('ι')
y = Symbol('y')
r_czJ = Symbol('r_czJ')
e = Eq(χ_8ε, sqrt(ι) + exp(y)/sin(r_czJ))"
"<mml:mi>o</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>c</mml:mi>
<mml:mi>r</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>ω</mml:mi>
<mml:mi>δ</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>K</mml:mi>
<mml:mrow>
<mml:mi>Μ</mml:mi>
<mml:mi>λ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mrow>","o = Symbol('o')
c_r = Symbol('c_r')
ω = Symbol('ω')
δ = Symbol('δ')
K_Μλ = Symbol('K_Μλ')
e = Eq(o, -log(c_r) + log(ω/δ)*cos(K_Μλ))"
"<mml:mi>κ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>c</mml:mi>
<mml:mi>ι</mml:mi>
</mml:msup>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>T</mml:mi>
<mml:mrow>
<mml:mi>μ</mml:mi>
<mml:mi>ρ</mml:mi>
<mml:mi>N</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","κ = Symbol('κ')
ι = Symbol('ι')
c = Symbol('c')
T_μρN = Symbol('T_μρN')
e = Eq(κ, sin(c**ι) + tan(T_μρN))"
"<mml:mi>k</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Ε</mml:mi>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>λ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>d</mml:mi>
<mml:mi>F</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>","k = Symbol('k')
Ε = Symbol('Ε')
d = Symbol('d')
F = Symbol('F')
λ = Symbol('λ')
e = Eq(k, Ε*cos(λ)**log(d/F))"
"<mml:mi>Ο</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mi>ψ</mml:mi>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Z</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Υ</mml:mi>
<mml:mo>+</mml:mo>
<mml:mn>2</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:msup>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>","Ο = Symbol('Ο')
Υ = Symbol('Υ')
Z = Symbol('Z')
ψ = Symbol('ψ')
e = Eq(Ο, ψ**(tan(Z)**tan(Υ + 2)/2))"
"<mml:mi>ρ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>R</mml:mi>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>n</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mrow>","ρ = Symbol('ρ')
R = Symbol('R')
n = Symbol('n')
e = Eq(ρ, sin(R/2) + 2*tan(n))"
"<mml:msub>
<mml:mi>Ξ</mml:mi>
<mml:mi>U</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>Ζ</mml:mi>
<mml:mrow>
<mml:mi>M</mml:mi>
<mml:mi>i</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mtext>exp</mml:mtext>
</mml:msup>
</mml:mrow>","Ξ_U = Symbol('Ξ_U')
Ζ_Mi = Symbol('Ζ_Mi')
e = Eq(Ξ_U, Ζ_Mi*exp(E))"
"<mml:mi>Υ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>Γ</mml:mi>
<mml:mn>6</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>α</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mi>η</mml:mi>
<mml:mi>σ</mml:mi>
</mml:mrow>
</mml:msqrt>
</mml:msup>
</mml:mrow>","Υ = Symbol('Υ')
Γ = Symbol('Γ')
η = Symbol('η')
σ = Symbol('σ')
α = Symbol('α')
e = Eq(Υ, tan(Γ**6) + tan(α)**(sqrt(η*σ)))"
"<mml:msub>
<mml:mi>Δ</mml:mi>
<mml:mi>t</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>Δ</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>Σ</mml:mi>
<mml:mi>M</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>g</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Δ_t = Symbol('Δ_t')
Δ_νΣM = Symbol('Δ_νΣM')
g = Symbol('g')
e = Eq(Δ_t, Δ_νΣM*log(g))"
"<mml:mi>I</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>t</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>ε</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","I = Symbol('I')
t = Symbol('t')
ε = Symbol('ε')
e = Eq(I, sin(t) + sin(ε))"
"<mml:mi>v</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Ρ</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>Ο</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","v = Symbol('v')
Ρ = Symbol('Ρ')
Ο = Symbol('Ο')
e = Eq(v, Ρ + cos(Ο))"
"<mml:msub>
<mml:mi>Λ</mml:mi>
<mml:mrow>
<mml:mi>3</mml:mi>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>w</mml:mi>
</mml:msup>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>J</mml:mi>
<mml:mrow>
<mml:mi>γ</mml:mi>
<mml:mi>e</mml:mi>
<mml:mi>Υ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:msub>
<mml:mi>y</mml:mi>
<mml:mi>Π</mml:mi>
</mml:msub>
</mml:mrow>
</mml:msqrt>
</mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:msub>
<mml:mi>u</mml:mi>
<mml:mi>Κ</mml:mi>
</mml:msub>
<mml:mi>C</mml:mi>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Λ_3r = Symbol('Λ_3r')
J_γeΥ = Symbol('J_γeΥ')
y_Π = Symbol('y_Π')
w = Symbol('w')
C = Symbol('C')
u_Κ = Symbol('u_Κ')
e = Eq(Λ_3r, exp(w)**(sqrt(J_γeΥ*y_Π))*sin(u_Κ**C))"
"<mml:mi>m</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>k</mml:mi>
<mml:mi>v</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>Ω</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:msup>","m = Symbol('m')
Ω = Symbol('Ω')
k_v = Symbol('k_v')
e = Eq(m, cos(k_v)**sin(Ω))"
"<mml:mi>B</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>B</mml:mi>
<mml:mrow>
<mml:mi>U</mml:mi>
<mml:mi>e</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>G</mml:mi>
<mml:mi>P</mml:mi>
</mml:msub>
</mml:msup>
<mml:msqrt>
<mml:mi>υ</mml:mi>
</mml:msqrt>
</mml:msup>
</mml:mrow>","B = Symbol('B')
B_Ue = Symbol('B_Ue')
υ = Symbol('υ')
G_P = Symbol('G_P')
e = Eq(B, exp(B_Ue) + exp(G_P)**(sqrt(υ)))"
"<mml:mi>χ</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>y</mml:mi>
<mml:mrow>
<mml:mi>Τ</mml:mi>
<mml:mi>Γ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mi>π</mml:mi>
</mml:msup>","χ = Symbol('χ')
π = Symbol('π')
y_ΤΓ = Symbol('y_ΤΓ')
e = Eq(χ, tan(y_ΤΓ)**π)"
"<mml:mi>Μ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Υ</mml:mi>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Θ</mml:mi>
<mml:mi>Ζ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>α</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Μ = Symbol('Μ')
Υ = Symbol('Υ')
Θ_Ζ = Symbol('Θ_Ζ')
α = Symbol('α')
e = Eq(Μ, Υ*log(Θ_Ζ)*cos(α))"
"<mml:msub>
<mml:mi>b</mml:mi>
<mml:mrow>
<mml:mi>P</mml:mi>
<mml:mi>E</mml:mi>
<mml:mi>b</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>U</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>y</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:mi>Κ</mml:mi>
<mml:mo>+</mml:mo>
<mml:mn>9</mml:mn>
</mml:mrow>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>
</mml:mrow>","b_PEb = Symbol('b_PEb')
U = Symbol('U')
y = Symbol('y')
Κ = Symbol('Κ')
e = Eq(b_PEb, -cos(U) + sin(y)/sqrt(Κ + 9))"
"<mml:mi>ω</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mfrac>
<mml:msqrt>
<mml:mi>Λ</mml:mi>
</mml:msqrt>
<mml:mn>3</mml:mn>
</mml:mfrac>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>α</mml:mi>
</mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>g</mml:mi>
</mml:msup>
</mml:msup>
</mml:mrow>","ω = Symbol('ω')
Λ = Symbol('Λ')
g = Symbol('g')
α = Symbol('α')
e = Eq(ω, -sqrt(Λ)/3 + exp(α)**exp(g))"
"<mml:msub>
<mml:mi>β</mml:mi>
<mml:mrow>
<mml:mi>L</mml:mi>
<mml:mi>ω</mml:mi>
<mml:mi>M</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>G</mml:mi>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>N</mml:mi>
<mml:mrow>
<mml:mi>1</mml:mi>
<mml:mi>Θ</mml:mi>
<mml:mi>q</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mn>9</mml:mn>
</mml:mrow>","β_LωM = Symbol('β_LωM')
G = Symbol('G')
N_1Θq = Symbol('N_1Θq')
e = Eq(β_LωM, G + sin(N_1Θq) + 9)"
"<mml:mi>M</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mi>u</mml:mi>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>χ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>","M = Symbol('M')
χ = Symbol('χ')
u = Symbol('u')
e = Eq(M, u**(cos(χ)/2))"
"<mml:msub>
<mml:mi>ξ</mml:mi>
<mml:mi>9</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>n</mml:mi>
<mml:mrow>
<mml:mi>τ</mml:mi>
<mml:mi>Τ</mml:mi>
<mml:mi>Z</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>ξ</mml:mi>
</mml:msup>
</mml:mfrac>
</mml:mrow>","ξ_9 = Symbol('ξ_9')
ξ = Symbol('ξ')
n_τΤZ = Symbol('n_τΤZ')
e = Eq(ξ_9, exp(-ξ)*cos(n_τΤZ))"
"<mml:mi>Ζ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>Υ</mml:mi>
<mml:mrow>
<mml:mi>2</mml:mi>
<mml:mi>K</mml:mi>
<mml:mi>Ι</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>D</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ζ = Symbol('Ζ')
Υ_2KΙ = Symbol('Υ_2KΙ')
D = Symbol('D')
e = Eq(Ζ, exp(Υ_2KΙ) + sin(D))"
